2024-08-29 20:49:21,809 - default_logger - INFO - Starting main process
2024-08-29 20:49:21,809 - default_logger - INFO - Starting main process
2024-08-29 20:49:21,809 - default_logger - INFO - Starting main process
2024-08-29 20:49:21,972 - default_logger - INFO - Getting dataset: california
2024-08-29 20:49:21,972 - default_logger - INFO - Getting dataset: california
2024-08-29 20:49:21,972 - default_logger - INFO - Getting dataset: california
2024-08-29 20:49:21,972 - default_logger - INFO - Getting dataset: california
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:21,973 - default_logger - INFO - Loading California Housing dataset
2024-08-29 20:49:29,742 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,742 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,742 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,745 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,745 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,745 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,745 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,745 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,745 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,748 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,748 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,748 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,748 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,748 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,748 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,750 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,750 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,750 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,750 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,750 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,750 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,753 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,753 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,753 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,753 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,753 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,753 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,757 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,757 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,757 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,757 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,757 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,757 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,769 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,769 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,769 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,769 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,769 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,769 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,773 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,773 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,773 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,773 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,773 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,773 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,775 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,775 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,775 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,775 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,775 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,775 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,794 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,794 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,794 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,794 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,794 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,794 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,798 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,798 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,798 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,798 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,798 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,798 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,802 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,802 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,802 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,802 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,802 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,802 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,828 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,828 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,828 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,828 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,828 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,828 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,832 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,832 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,832 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,832 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,832 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,832 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,835 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,835 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,835 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,835 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,835 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,835 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,838 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,838 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,838 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,838 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,838 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,838 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,841 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,841 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,841 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,841 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,841 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,841 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,843 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,843 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,843 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,843 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,843 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,843 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,845 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,845 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,845 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,845 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,845 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,845 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,848 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,848 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,848 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,848 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,848 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,848 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,851 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,851 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,851 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,851 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,851 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,851 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,855 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,855 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,855 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,855 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,855 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,855 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,867 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,867 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,867 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,867 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,867 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,867 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,884 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,884 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,884 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,884 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,884 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,884 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,888 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,888 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,888 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,888 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,888 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,888 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,893 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,893 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,893 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,893 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,893 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,893 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,896 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,896 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,896 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,896 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,896 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,896 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,907 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,907 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,907 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,907 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,907 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,907 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,911 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,911 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,911 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,911 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,911 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,911 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,914 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,914 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,914 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,914 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,914 - default_logger - WARNING - Encountered NaN loss, skipping batch
2024-08-29 20:49:29,914 - default_logger - WARNING - Encountered NaN loss, skipping batch
